ObjectName,x_pos,y_pos,z_pos,w_qua,x_qua,y_qua,z_qua
MatineeCam_SM_5_PhysXCar_camera_driver,-0.019554661586880684,-0.24461650848388672,-0.207382932305336,0.9999554753303528,0.00039182763430289924,0.00941945519298315,0.0004542955430224538
MatineeCam_SM_6_PhysXCar_camera_driver,-0.019554661586880684,-0.24461650848388672,-0.207382932305336,0.9999554753303528,0.00039182763430289924,0.00941945519298315,0.0004542955430224538
Cone_7_PhysXCar_camera_driver,-0.019554661586880684,-0.24461650848388672,-0.207382932305336,0.7004147171974182,-4.4171480112709105e-05,0.713735818862915,0.0005982994334772229
MatineeCam_SM_8_PhysXCar_camera_driver,-0.019554661586880684,-0.24461650848388672,-0.207382932305336,0.9999554753303528,0.00039182763430289924,0.00941945519298315,0.0004542955430224538
MatineeCam_SM_9_PhysXCar_camera_driver,-0.019554661586880684,-0.24461650848388672,-0.207382932305336,0.9999554753303528,0.00039182763430289924,0.00941945519298315,0.0004542955430224538
MatineeCam_SM_10_PhysXCar_camera_driver,-0.019554661586880684,-0.24461650848388672,-0.207382932305336,0.9999554753303528,0.00039182763430289924,0.00941945519298315,0.0004542955430224538
MatineeCam_SM_11_PhysXCar_camera_driver,-0.019554661586880684,-0.24461650848388672,-0.207382932305336,0.9999554753303528,0.00039182763430289924,0.00941945519298315,0.0004542955430224538
SM_CineCam_0_PhysXCar_camera_back_center,-1.9682706594467163,0.0033812089823186398,0.10357528924942017,0.7073965072631836,-0.0063834963366389275,0.006937624420970678,-0.7067540287971497
MatineeCam_SM_1_PhysXCar_camera_back_center,-2.014714479446411,0.0033576777204871178,0.08044608682394028,0.0004542955430224538,-0.00941945519298315,0.00039182763430289924,-0.9999554753303528
MatineeCam_SM_2_PhysXCar_camera_back_center,-2.014714479446411,0.0033576777204871178,0.08044608682394028,0.0004542955430224538,-0.00941945519298315,0.00039182763430289924,-0.9999554753303528
MatineeCam_SM_3_PhysXCar_camera_back_center,-2.014714479446411,0.0033576777204871178,0.08044608682394028,0.0004542955430224538,-0.00941945519298315,0.00039182763430289924,-0.9999554753303528
MatineeCam_SM_4_PhysXCar_camera_back_center,-2.014714479446411,0.0033576777204871178,0.08044608682394028,0.0004542955430224538,-0.00941945519298315,0.00039182763430289924,-0.9999554753303528
MatineeCam_SM_5_PhysXCar_camera_back_center,-2.014714479446411,0.0033576777204871178,0.08044608682394028,0.0004542955430224538,-0.00941945519298315,0.00039182763430289924,-0.9999554753303528
MatineeCam_SM_6_PhysXCar_camera_back_center,-2.014714479446411,0.0033576777204871178,0.08044608682394028,0.0004542955430224538,-0.00941945519298315,0.00039182763430289924,-0.9999554753303528
Cone_7_PhysXCar_camera_back_center,-2.014714479446411,0.0033576777204871178,0.08044608682394028,-4.4171480112709105e-05,-0.7004147171974182,-0.0005982994334772229,0.713735818862915
MatineeCam_SM_8_PhysXCar_camera_back_center,-2.014714479446411,0.0033576777204871178,0.08044608682394028,0.0004542955430224538,-0.00941945519298315,0.00039182763430289924,-0.9999554753303528
MatineeCam_SM_9_PhysXCar_camera_back_center,-2.014714479446411,0.0033576777204871178,0.08044608682394028,0.0004542955430224538,-0.00941945519298315,0.00039182763430289924,-0.9999554753303528
MatineeCam_SM_10_PhysXCar_camera_back_center,-2.014714479446411,0.0033576777204871178,0.08044608682394028,0.0004542955430224538,-0.00941945519298315,0.00039182763430289924,-0.9999554753303528
MatineeCam_SM_11_PhysXCar_camera_back_center,-2.014714479446411,0.0033576777204871178,0.08044608682394028,0.0004542955430224538,-0.00941945519298315,0.00039182763430289924,-0.9999554753303528
